id;type;title;relevance;image;location_type;coordinates;price;occupancy;description;Column1
urn:ngsi-ld:PoI:071;PoI;Museo Naval;4;;Point;-3.689478,40.417075;0€;150;El Museo Naval de Madrid muestra la historia de la Marina Española a través de una impresionante colección de modelos de barcos, mapas, instrumentos de navegación y arte naval.;
urn:ngsi-ld:PoI:009;PoI;Museo Reina Sofía;1;museo_reina_sofia.jpg;Point;-3.694159,40.408665;10€;200;El Museo Reina Sofía es el principal museo de arte contemporáneo de Madrid. Alberga una impresionante colección de arte del siglo XX, incluyendo obras maestras de artistas como Pablo Picasso, Salvador Dalí y Joan Miró.;
urn:ngsi-ld:PoI:020;PoI;Museo Sorolla;3;;Point;-3.693791,40.434121;3€;50;El Museo Sorolla está dedicado a la obra del pintor impresionista Joaquín Sorolla y se encuentra en la que fuera su casa y estudio en Madrid.;
urn:ngsi-ld:PoI:015;PoI;Museo Thyssen-Bornemisza;1;Museo_Thyssen-Bornemisza.jpeg;Point;-3.69425,40.416873;13€;100;El Museo Thyssen-Bornemisza alberga una de las colecciones privadas de arte más importantes del mundo, con obras que van desde el Renacimiento hasta el arte moderno.;
urn:ngsi-ld:PoI:080;PoI;Museo Tiflológico;4;;Point;-3.708569,40.435859;0€;50;El Museo Tiflológico es un museo único gestionado por la ONCE, diseñado para ser accesible a personas con discapacidad visual, con una colección de arte táctil y maquetas accesibles.;
urn:ngsi-ld:PoI:732;PoI;Mercado de San Miguel;4;;Point;-3.710065,40.415979;gratis;sin límite;Famoso mercado gourmet en el centro de Madrid, conocido por sus puestos de comida y tapas de alta calidad.;
urn:ngsi-ld:PoI:733;PoI;Mercado de la Paz;4;;Point;-3.695782,40.425195;gratis;sin límite;Mercado tradicional en el barrio de Salamanca, ofreciendo una variedad de productos frescos y locales.;
urn:ngsi-ld:PoI:734;PoI;Mercado de Vallehermoso;4;;Point;-3.724417,40.432598;gratis;sin límite;Mercado situado en el barrio de Moncloa, con una selección de productos frescos, charcutería y pescado.;
urn:ngsi-ld:PoI:735;PoI;Mercado de Chamberí;4;;Point;-3.701157,40.424557;gratis;sin límite;Mercado tradicional con una amplia gama de productos frescos y una oferta gastronómica variada, ubicado en Chamberí.;
urn:ngsi-ld:PoI:736;PoI;Madrileño;4;;Point;-3.703550,40.416120;gratis;sin límite;Restaurante tradicional madrileño, conocido por sus platos clásicos y ambiente auténtico.;
urn:ngsi-ld:PoI:737;PoI;Madrid Río;4;;Point;-3.711883,40.416277;gratis;sin límite;Parque lineal a lo largo del río Manzanares, ideal para paseos, actividades al aire libre y eventos familiares.;
urn:ngsi-ld:PoI:738;PoI;Mercado de Antón Martín;4;;Point;-3.698874,40.414741;gratis;sin límite;Mercado en el barrio de Antón Martín, ofreciendo productos frescos, comida internacional y especialidades locales.;
urn:ngsi-ld:PoI:739;PoI;Madrid Río;4;;Point;-3.711883,40.416277;gratis;sin límite;Parque lineal a lo largo del río Manzanares, ideal para paseos, actividades al aire libre y eventos familiares.;
urn:ngsi-ld:PoI:740;PoI;Madrilana;4;;Point;-3.711523,40.418901;gratis;sin límite;Tienda de productos típicos madrileños, incluyendo dulces tradicionales y souvenirs.;
urn:ngsi-ld:PoI:741;PoI;Marques de Murrieta;4;;Point;-3.711265,40.416047;gratis;sin límite;Restaurante y bodega de renombre en Madrid, conocido por su extensa selección de vinos y gastronomía de alta calidad.;
urn:ngsi-ld:PoI:742;PoI;Mueble del Hogar;4;;Point;-3.708853,40.419870;gratis;sin límite;Tienda de muebles en el barrio de Malasaña, ofreciendo una amplia variedad de opciones para el hogar y la oficina.;
urn:ngsi-ld:PoI:743;PoI;Mercado de la Cebada;4;;Point;-3.707115,40.413983;gratis;sin límite;Mercado tradicional en el barrio de La Latina, conocido por su oferta de productos frescos y gastronomía local.;
urn:ngsi-ld:PoI:744;PoI;Manolo Bakes;4;;Point;-3.704026,40.418697;gratis;sin límite;Panadería y pastelería famosa por sus productos caseros y pasteles frescos, ubicada en el barrio de Chueca.;
urn:ngsi-ld:PoI:745;PoI;Moskito;4;;Point;-3.705376,40.417752;gratis;sin límite;Tienda de moda y accesorios en el barrio de Malasaña, conocida por sus productos únicos y de diseño.;
urn:ngsi-ld:PoI:746;PoI;Mirador de Vallehermoso;4;;Point;-3.724590,40.432379;gratis;sin límite;Mirador en el barrio de Moncloa, ofreciendo vistas panorámicas de la ciudad y áreas circundantes.;
urn:ngsi-ld:PoI:747;PoI;Mercado de San Miguel;4;;Point;-3.710065,40.415979;gratis;sin límite;Mercado gourmet en el centro de Madrid, conocido por sus puestos de comida y tapas de alta calidad.;
urn:ngsi-ld:PoI:748;PoI;Mercado de Vallehermoso;4;;Point;-3.724417,40.432598;gratis;sin límite;Mercado tradicional en el barrio de Moncloa, con una selección de productos frescos y locales.;
urn:ngsi-ld:PoI:749;PoI;Mercado de la Paz;4;;Point;-3.695782,40.425195;gratis;sin límite;Mercado en el barrio de Salamanca, ofreciendo una variedad de productos frescos y gourmet.;
urn:ngsi-ld:PoI:750;PoI;Mercado de Chamberí;4;;Point;-3.701157,40.424557;gratis;sin límite;Mercado tradicional con una amplia gama de productos frescos y una oferta gastronómica variada, ubicado en Chamberí.;
urn:ngsi-ld:PoI:751;PoI;Mercado de Antón Martín;4;;Point;-3.698874,40.414741;gratis;sin límite;Mercado en el barrio de Antón Martín, ofreciendo productos frescos, comida internacional y especialidades locales.;
urn:ngsi-ld:PoI:752;PoI;Mercado de la Cebada;4;;Point;-3.707115,40.413983;gratis;sin límite;Mercado tradicional en el barrio de La Latina, conocido por su oferta de productos frescos y gastronomía local.;
urn:ngsi-ld:PoI:753;PoI;Mercado de Mostenses;4;;Point;-3.708601,40.417492;gratis;sin límite;Mercado en el barrio de La Latina, famoso por su oferta de productos frescos y una variedad de productos internacionales.;
urn:ngsi-ld:PoI:754;PoI;Mercado de Pacífico;4;;Point;-3.688772,40.405822;gratis;sin límite;Mercado ubicado en el barrio de Pacífico, ofreciendo productos frescos y servicios locales.;
urn:ngsi-ld:PoI:755;PoI;Mercado de La Vaguada;4;;Point;-3.723660,40.440592;gratis;sin límite;Mercado en el barrio de La Vaguada, con una amplia oferta de productos frescos y gourmet.;
urn:ngsi-ld:PoI:756;PoI;Mercado de Cuatro Caminos;4;;Point;-3.708212,40.423739;gratis;sin límite;Mercado situado en el barrio de Cuatro Caminos, conocido por su variedad de productos frescos y servicios locales.;
urn:ngsi-ld:PoI:769;PoI;Ouh Babouche;4;;Point;-3.707221,40.416591;gratis;sin límite;Restaurante y bar en el barrio de Lavapiés, especializado en comida marroquí con una amplia oferta de platos tradicionales.;
urn:ngsi-ld:PoI:770;PoI;Olmo;4;;Point;-3.703123,40.415654;gratis;sin límite;Parque en el centro de Madrid con amplias zonas verdes y áreas recreativas para disfrutar de actividades al aire libre.;
urn:ngsi-ld:PoI:771;PoI;Opera;3;;Point;-3.711067,40.419604;gratis;sin límite;Teatro en el centro de Madrid, conocido por sus representaciones de ópera y espectáculos de alta calidad.;
urn:ngsi-ld:PoI:772;PoI;Ouh Babouche;4;;Point;-3.707221,40.416591;gratis;sin límite;Restaurante en el barrio de Lavapiés, especializado en cocina marroquí, con un ambiente acogedor y exótico.;
urn:ngsi-ld:PoI:773;PoI;Obra Social;4;;Point;-3.703719,40.418143;gratis;sin límite;Centro cultural y social que organiza eventos, exposiciones y actividades culturales en Madrid.;
urn:ngsi-ld:PoI:774;PoI;Oficina de Turismo;4;;Point;-3.705063,40.416651;gratis;sin límite;Centro de información turística en el centro de Madrid, proporcionando mapas, guías y recomendaciones para visitantes.;
urn:ngsi-ld:PoI:775;PoI;Orion;4;;Point;-3.705078,40.419756;gratis;sin límite;Tienda especializada en tecnología y gadgets innovadores, ubicada en el barrio de Chamberí.;
urn:ngsi-ld:PoI:776;PoI;Oasis;4;;Point;-3.710051,40.414391;gratis;sin límite;Restaurante y bar con un ambiente relajado, ofreciendo una variedad de cócteles y tapas en el centro de Madrid.;
urn:ngsi-ld:PoI:777;PoI;Obra;4;;Point;-3.702415,40.417941;gratis;sin límite;Espacio cultural en el barrio de Malasaña dedicado a las artes escénicas y exposiciones.;
urn:ngsi-ld:PoI:778;PoI;Oleoteca;4;;Point;-3.701920,40.418207;gratis;sin límite;Tienda especializada en aceite de oliva de alta calidad y productos gourmet relacionados, ubicada en el barrio de Salamanca.;
urn:ngsi-ld:PoI:016;PoI;Palacio de Cibeles;2;Museo_Thyssen-Bornemisza.jpeg;Point;-3.693908,40.419553;2€;100;El Palacio de Cibeles, antiguamente conocido como Palacio de Comunicaciones, es la actual sede del Ayuntamiento de Madrid y cuenta con un mirador que ofrece vistas panorámicas de la ciudad.;
urn:ngsi-ld:PoI:050;PoI;Palacio de Cristal;3;;Point;-3.683923,40.413787;0€;150;El Palacio de Cristal, situado en el Parque del Retiro, es una impresionante estructura de hierro y vidrio construida en 1887. Actualmente se utiliza para exposiciones de arte contemporáneo.;
urn:ngsi-ld:PoI:068;PoI;Palacio de Fernán Núñez;4;;Point;-3.698761,40.414794;0€;100;El Palacio de Fernán Núñez, un hermoso edificio del siglo XIX, es la sede de la Fundación de los Ferrocarriles Españoles y se utiliza para eventos culturales y exposiciones.;
urn:ngsi-ld:PoI:047;PoI;Palacio de Linares;4;;Point;-3.691702,40.419313;10€;100;El Palacio de Linares es una majestuosa mansión del siglo XIX situada en la Plaza de Cibeles. Actualmente alberga la Casa de América, un centro cultural que promueve las relaciones entre España y América Latina.;
urn:ngsi-ld:PoI:057;PoI;Palacio de Longoria;4;;Point;-3.69878,40.428396;0€;50;El Palacio de Longoria es un impresionante edificio modernista situado en el centro de Madrid. Actualmente alberga la Sociedad General de Autores y Editores (SGAE).;
urn:ngsi-ld:PoI:090;PoI;Palacio del Infante Don Luis;5;;Point;-3.871778,40.405146;0€;100;Un edificio histórico con hermosos jardines.;
urn:ngsi-ld:PoI:005;PoI;Palacio Real de Madrid;1;palacioreal.jpeg;Point;-3.714312,40.41798;12€;200;El Palacio Real de Madrid, también conocido como el Palacio de Oriente, es la residencia oficial de la Familia Real Española, aunque solo se utiliza para ceremonias de Estado. Con más de 3.000 habitaciones, es uno de los palacios más grandes de Europa y destaca por su impresionante arquitectura y sus lujosos interiores.;
urn:ngsi-ld:PoI:130;PoI;Parque de Aluche;4;;Point;-3.753082,40.389302;0€;500;El Parque de Aluche es un gran espacio verde en el barrio de Aluche, con áreas de juego, pistas deportivas y un ambiente familiar.;
urn:ngsi-ld:PoI:042;PoI;Parque de Atracciones de Madrid;4;;Point;-3.745586,40.411829;33€;1000;El Parque de Atracciones de Madrid ofrece una amplia variedad de atracciones y espectáculos para todas las edades, convirtiéndolo en un lugar perfecto para un día de diversión en familia.;
urn:ngsi-ld:PoI:114;PoI;Parque de Berlín;4;;Point;-3.674305,40.450933;0€;400;El Parque de Berlín es un parque urbano en el barrio de Chamartín, conocido por su monumento al Muro de Berlín y su ambiente tranquilo.;
urn:ngsi-ld:PoI:196;PoI;Parque de Berlín;4;;Point;-3.674305,40.450933;0€;400;El Parque de Berlín es un parque urbano en el barrio de Chamartín, conocido por su monumento al Muro de Berlín y su ambiente tranquilo.;
urn:ngsi-ld:PoI:127;PoI;Parque de Breogán;4;;Point;-3.667576,40.436015;0€;300;El Parque de Breogán es un espacio verde en el barrio de Chamartín, ideal para pasear, hacer deporte y disfrutar de actividades al aire libre.;
urn:ngsi-ld:PoI:138;PoI;Parque de Canillejas;4;;Point;-3.60771,40.447759;0€;300;El Parque de Canillejas es un espacio verde en el barrio de Canillejas, conocido por sus áreas de juego y su ambiente familiar.;
urn:ngsi-ld:PoI:102;PoI;Parque de El Capricho;3;;Point;-3.607167,40.463455;0€;300;El Parque de El Capricho es un jardín histórico situado en el barrio de Alameda de Osuna. Es uno de los parques más bellos de Madrid, con una gran variedad de árboles, flores y estructuras arquitectónicas.;
urn:ngsi-ld:PoI:193;PoI;Parque de El Capricho;4;;Point;-3.607167,40.463455;0€;300;El Parque de El Capricho es un jardín histórico situado en el barrio de Alameda de Osuna. Es uno de los parques más bellos de Madrid, con una gran variedad de árboles, flores y estructuras arquitectónicas.;
urn:ngsi-ld:PoI:140;PoI;Parque de Entrevías;4;;Point;-3.667234,40.377543;0€;400;El Parque de Entrevías es un espacio verde en el barrio de Puente de Vallecas, conocido por sus áreas deportivas y su ambiente tranquilo.;
urn:ngsi-ld:PoI:134;PoI;Parque de Eva Duarte;4;;Point;-3.675552,40.42962;0€;300;El Parque de Eva Duarte, también conocido como Parque de Eva Perón, es un pequeño pero encantador espacio verde en el barrio de Salamanca, ideal para pasear y relajarse.;
urn:ngsi-ld:PoI:131;PoI;Parque de la Bombilla;4;;Point;-3.721177,40.431017;0€;400;El Parque de la Bombilla es un espacio verde en el barrio de Argüelles, conocido por su cine de verano y su ambiente relajado.;
urn:ngsi-ld:PoI:128;PoI;Parque de la Cuña Verde de Latina;4;;Point;-3.764741,40.388364;0€;800;El Parque de la Cuña Verde de Latina es un gran espacio verde en el barrio de Latina, ideal para caminar, correr y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:153;PoI;Parque de la Cuña Verde de O'Donnell;4;;Point;-3.653496,40.407482;0€;500;El Parque de la Cuña Verde de O'Donnell es un gran espacio verde en el barrio de Moratalaz, ideal para actividades recreativas y disfrutar del aire libre.;
urn:ngsi-ld:PoI:157;PoI;Parque de la Cuña Verde de Vicálvaro;4;;Point;-3.61221,40.392556;0€;400;El Parque de la Cuña Verde de Vicálvaro es un gran espacio verde en el barrio de Vicálvaro, ideal para pasear, hacer deporte y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:141;PoI;Parque de la Dehesa de la Villa;4;;Point;-3.724123,40.457923;0€;600;El Parque de la Dehesa de la Villa es un gran espacio verde en el barrio de Moncloa-Aravaca, ideal para caminar, correr y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:117;PoI;Parque de la Fuente del Berro;4;;Point;-3.662531,40.426328;0€;300;El Parque de la Fuente del Berro es un parque histórico en el barrio de Salamanca, conocido por su belleza paisajística y sus fuentes ornamentales.;
urn:ngsi-ld:PoI:129;PoI;Parque de la Peseta;4;;Point;-3.758291,40.374814;0€;400;El Parque de la Peseta es un espacio verde en el barrio de Carabanchel, conocido por su ambiente tranquilo y sus áreas de recreo.;
urn:ngsi-ld:PoI:192;PoI;Parque de la Quinta de los Molinos;4;;Point;-3.63026,40.445301;0€;300;El Parque Quinta de los Molinos es un hermoso parque que destaca por sus almendros en flor en primavera. Es un lugar ideal para pasear y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:112;PoI;Parque de la Vaguada;4;;Point;-3.703477,40.478618;0€;500;El Parque de la Vaguada es un espacio verde en el barrio de La Vaguada, con áreas de juego, pistas deportivas y un estanque. Es un lugar popular para familias y residentes locales.;
urn:ngsi-ld:PoI:115;PoI;Parque de las Avenidas;4;;Point;-3.654325,40.437496;0€;300;El Parque de las Avenidas es un espacio verde en el barrio de Guindalera, ideal para pasear, hacer deporte y disfrutar del aire libre.;
urn:ngsi-ld:PoI:162;PoI;Parque de las Avenidas;4;;Point;-3.654325,40.437496;0€;300;El Parque de las Avenidas es un espacio verde en el barrio de Guindalera, ideal para pasear, hacer deporte y disfrutar del aire libre.;
urn:ngsi-ld:PoI:185;PoI;Parque de las Avenidas;3;;Point;-3.654325,40.437496;0€;300;El Parque de las Avenidas es un espacio verde en el barrio de Guindalera, ideal para pasear, hacer deporte y disfrutar del aire libre.;
urn:ngsi-ld:PoI:197;PoI;Parque de las Avenidas;4;;Point;-3.654325,40.437496;0€;300;El Parque de las Avenidas es un espacio verde en el barrio de Guindalera, ideal para pasear, hacer deporte y disfrutar del aire libre.;
urn:ngsi-ld:PoI:135;PoI;Parque de las Cataratas;4;;Point;-3.765337,40.386759;0€;300;El Parque de las Cataratas es un espacio verde en el barrio de Latina, conocido por su fuente y cascada artificial, ideal para relajarse y disfrutar del entorno.;
urn:ngsi-ld:PoI:156;PoI;Parque de las Cruces;4;;Point;-3.759203,40.376569;0€;500;El Parque de las Cruces es un gran espacio verde en el barrio de Carabanchel, ideal para actividades recreativas y disfrutar del aire libre.;
urn:ngsi-ld:PoI:165;PoI;Parque de Las Presillas;5;;Point;-3.833965,40.350322;0€;200;Un parque con zonas recreativas y espacios verdes.;
urn:ngsi-ld:PoI:120;PoI;Parque de las Siete Tetas;4;;Point;-3.661437,40.391344;0€;300;El Parque de las Siete Tetas, también conocido como el Cerro del Tío Pío, ofrece una de las mejores vistas panorámicas de Madrid desde sus colinas.;
urn:ngsi-ld:PoI:158;PoI;Parque de los Pinos;4;;Point;-3.665147,40.473543;0€;300;El Parque de los Pinos es un espacio verde en el barrio de Fuencarral, conocido por sus áreas de juego y su ambiente tranquilo.;
urn:ngsi-ld:PoI:137;PoI;Parque de San Blas;4;;Point;-3.611265,40.43572;0€;400;El Parque de San Blas es un espacio verde en el barrio de San Blas, ideal para pasear, hacer deporte y disfrutar del aire libre.;
urn:ngsi-ld:PoI:132;PoI;Parque de San Isidro;4;;Point;-3.735487,40.394548;0€;500;El Parque de San Isidro es un espacio verde en el barrio de Carabanchel, conocido por albergar la famosa festividad de San Isidro, patrón de Madrid.;
urn:ngsi-ld:PoI:151;PoI;Parque de Valdebernardo;4;;Point;-3.608258,40.397381;0€;400;El Parque de Valdebernardo es un espacio verde en el barrio de Vicálvaro, ideal para pasear, hacer deporte y disfrutar de actividades al aire libre.;
urn:ngsi-ld:PoI:126;PoI;Parque del Casino de la Reina;4;;Point;-3.704481,40.406672;0€;300;El Parque del Casino de la Reina es un parque urbano en el barrio de Lavapiés, conocido por su ambiente multicultural y sus áreas de juego.;
urn:ngsi-ld:PoI:154;PoI;Parque del Cerro Almodóvar;4;;Point;-3.60189,40.391268;0€;300;El Parque del Cerro Almodóvar es un espacio verde en el barrio de Vicálvaro, conocido por sus senderos y sus vistas panorámicas de la ciudad.;
urn:ngsi-ld:PoI:002;PoI;Parque del Cerro del Tío Pío;4;;Point;-3.662148,40.39121;0€;400;El Parque del Cerro del Tío Pío, también conocido como el Parque de las Siete Tetas, ofrece unas vistas espectaculares de Madrid desde sus colinas, especialmente al atardecer.;
urn:ngsi-ld:PoI:139;PoI;Parque del Lago;4;;Point;-3.729774,40.406593;0€;500;El Parque del Lago es un espacio verde en el barrio de Latina, conocido por su lago artificial y sus áreas de recreo, ideal para disfrutar de un día al aire libre.;
urn:ngsi-ld:PoI:161;PoI;Parque del Manzanares;4;;Point;-3.706567,40.377934;0€;800;El Parque del Manzanares es un gran espacio verde que sigue el curso del río Manzanares, ideal para caminar, correr y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:118;PoI;Parque del Oeste;3;;Point;-3.722717,40.432092;0€;1000;El Parque del Oeste es uno de los parques más grandes de Madrid, conocido por sus jardines, sus senderos y el Templo de Debod.;
urn:ngsi-ld:PoI:198;PoI;Parque del Oeste;3;;Point;-3.722717,40.432092;0€;1000;El Parque del Oeste es uno de los parques más grandes de Madrid, conocido por sus jardines, sus senderos y el Templo de Debod.;
urn:ngsi-ld:PoI:159;PoI;Parque del Paraíso;4;;Point;-3.624898,40.432917;0€;500;El Parque del Paraíso es un gran espacio verde en el barrio de San Blas, ideal para actividades recreativas y disfrutar del aire libre.;
urn:ngsi-ld:PoI:003;PoI;Parque del Retiro;1;pdretiro.jpeg;Point;-3.6834,40.41526;0€;500;El Parque del Retiro es uno de los lugares más emblemáticos de Madrid. Conocido por sus amplios jardines, estanques y monumentos, es un lugar ideal para pasear, hacer deporte o simplemente relajarse. Entre sus principales atracciones se encuentran el Palacio de Cristal, el estanque grande y la estatua del Ángel Caído.;
urn:ngsi-ld:PoI:169;PoI;Parque El Forestal;5;;Point;-3.903091,40.359732;0€;300;Un parque natural para paseos y actividades al aire libre.;
urn:ngsi-ld:PoI:107;PoI;Parque Enrique Tierno Galván;4;;Point;-3.679483,40.38819;0€;1000;El Parque Enrique Tierno Galván es un gran parque urbano en Madrid, conocido por su planetario y por albergar numerosos eventos y conciertos al aire libre.;
urn:ngsi-ld:PoI:163;PoI;Parque Forestal Adolfo Suárez;5;;Point;-3.817312,40.450405;0€;300;Un amplio parque con zonas verdes y senderos.;
urn:ngsi-ld:PoI:133;PoI;Parque Forestal de Valdebebas;4;;Point;-3.634507,40.492572;0€;1000;El Parque Forestal de Valdebebas es uno de los mayores parques de Madrid, con una gran variedad de flora y fauna, ideal para actividades al aire libre y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:105;PoI;Parque Juan Carlos I;3;;Point;-3.598242,40.459478;0€;1000;El Parque Juan Carlos I es uno de los parques más grandes de Madrid. Ofrece una amplia variedad de actividades recreativas, incluyendo alquiler de bicicletas, paseos en bote y áreas de juego para niños.;
urn:ngsi-ld:PoI:125;PoI;Parque Lineal de Palomeras;4;;Point;-3.647195,40.384307;0€;500;El Parque Lineal de Palomeras es un espacio verde en el barrio de Puente de Vallecas, ideal para pasear, correr y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:119;PoI;Parque Lineal del Manzanares;4;;Point;-3.70533,40.36922;0€;800;El Parque Lineal del Manzanares es un gran espacio verde que sigue el curso del río Manzanares, ideal para caminar, correr y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:199;PoI;Parque Lineal del Manzanares;4;;Point;-3.70533,40.36922;0€;800;El Parque Lineal del Manzanares es un gran espacio verde que sigue el curso del río Manzanares, ideal para caminar, correr y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:108;PoI;Parque Quinta de los Molinos;3;;Point;-3.63026,40.445301;0€;300;El Parque Quinta de los Molinos es un hermoso parque que destaca por sus almendros en flor en primavera. Es un lugar ideal para pasear y disfrutar de la naturaleza.;
urn:ngsi-ld:PoI:160;PoI;Parque Regional del Curso Medio del Río Guadarrama;5;;Point;-3.903591,40.470407;0€;500;Un área natural protegida ideal para senderismo y actividades al aire libre.;
urn:ngsi-ld:PoI:065;PoI;Planetario de Madrid;4;;Point;-3.678337,40.391807;3,60€;250;El Planetario de Madrid ofrece una experiencia educativa y visual sobre astronomía y ciencias del espacio, con proyecciones y exposiciones interactivas.;
urn:ngsi-ld:PoI:122;PoI;Plaza de Callao;3;;Point;-3.705563,40.419056;0€;500;La Plaza de Callao es un importante punto de encuentro en el centro de Madrid, conocida por sus cines históricos, teatros y su animada vida nocturna.;
urn:ngsi-ld:PoI:013;PoI;Plaza de Cibeles;2;cibeles.jpeg;Point;-3.693461,40.419561;0€;200;La Plaza de Cibeles es una de las plazas más emblemáticas de Madrid, conocida por la impresionante Fuente de Cibeles en su centro y por ser el punto de celebración de los aficionados del Real Madrid.;
urn:ngsi-ld:PoI:121;PoI;Plaza de Colón;3;;Point;-3.688545,40.425478;0€;400;La Plaza de Colón es una gran plaza en el centro de Madrid, conocida por sus monumentos a Cristóbal Colón y su centro cultural, el Centro Cultural de la Villa.;
urn:ngsi-ld:PoI:101;PoI;Plaza de España;3;;Point;-3.712238,40.423782;0€;500;La Plaza de España es una de las plazas más grandes y conocidas de Madrid. Es un punto de referencia importante, con monumentos como la estatua de Cervantes y los edificios Torre de Madrid y Edificio España.;
urn:ngsi-ld:PoI:001;PoI;Plaza de la Cebada;4;;Point;-3.709256,40.411882;0€;300;La Plaza de la Cebada es una plaza vibrante en el barrio de La Latina, conocida por su mercado y su ambiente animado, especialmente durante el fin de semana.;
urn:ngsi-ld:PoI:109;PoI;Plaza de la Paja;4;;Point;-3.712377,40.413792;0€;200;La Plaza de la Paja es una pintoresca plaza en el barrio de La Latina, conocida por su ambiente tranquilo y sus bares y restaurantes con terrazas.;
urn:ngsi-ld:PoI:113;PoI;Plaza de la Villa;4;;Point;-3.712297,40.415558;0€;200;La Plaza de la Villa es una de las plazas más antiguas de Madrid, rodeada de edificios históricos como la Casa de la Villa, la Casa de Cisneros y la Torre de los Lujanes.;
urn:ngsi-ld:PoI:123;PoI;Plaza de Oriente;3;;Point;-3.711507,40.418557;0€;300;La Plaza de Oriente es una hermosa plaza situada junto al Palacio Real, conocida por sus jardines y estatuas de reyes españoles.;
urn:ngsi-ld:PoI:111;PoI;Plaza del Dos de Mayo;4;;Point;-3.703579,40.428486;0€;300;La Plaza del Dos de Mayo es una plaza histórica en el barrio de Malasaña, conocida por su animado ambiente y sus numerosos bares y restaurantes.;
urn:ngsi-ld:PoI:007;PoI;Plaza Mayor;1;Plaza_Mayor_de_Madrid_06.jpg;Point;-3.707398,40.415364;0€;300;La Plaza Mayor es una de las plazas más conocidas y visitadas de Madrid. Rodeada de edificios históricos y con una estatua ecuestre de Felipe III en el centro, es un punto de encuentro popular tanto para turistas como para locales.;
urn:ngsi-ld:PoI:106;PoI;Puente de Segovia;4;;Point;-3.721735,40.415774;0€;200;El Puente de Segovia es el puente más antiguo de Madrid, construido en el siglo XVI. Ofrece vistas impresionantes del río Manzanares y la ciudad.;
urn:ngsi-ld:PoI:023;PoI;Puerta de Alcalá;2;Puerta_de_Alcala_05.jpg;Point;-3.688917,40.419561;0€;500;La Puerta de Alcalá es uno de los monumentos más icónicos de Madrid. Situada en la Plaza de la Independencia, es un punto de referencia histórico y turístico.;
urn:ngsi-ld:PoI:069;PoI;Puerta de Toledo;3;;Point;-3.711587,40.407522;0€;200;La Puerta de Toledo es un monumento histórico que data del siglo XIX y es uno de los arcos de triunfo más conocidos de Madrid.;
urn:ngsi-ld:PoI:010;PoI;Puerta del Sol;1;sol.jpg;Point;-3.703834,40.416947;0€;1000;La Puerta del Sol es una de las plazas más famosas de Madrid. Es el kilómetro cero de las carreteras radiales de España y un lugar lleno de vida y actividad. Aquí se encuentra la famosa estatua del Oso y el Madroño, símbolo de la ciudad.;
urn:ngsi-ld:PoI:790;PoI;Playa de Madrid;4;;Point;-3.710578,40.417034;gratis;sin límite;Centro recreativo con piscina y zonas de relax, ofreciendo una experiencia de playa en el centro de Madrid.;
urn:ngsi-ld:PoI:791;PoI;Puesto de Flores;4;;Point;-3.709763,40.414782;gratis;sin límite;Puesto en el mercado de la Cebada, especializado en la venta de flores frescas y plantas ornamentales.;
urn:ngsi-ld:PoI:792;PoI;Peluquería Egos;4;;Point;-3.708397,40.419670;gratis;sin límite;Salón de belleza y peluquería en el barrio de Malasaña, ofreciendo servicios de corte y cuidado del cabello.;
urn:ngsi-ld:PoI:786;PoI;Panadería Mallorca;4;;Point;-3.703828,40.416671;gratis;sin límite;Famosa panadería en Madrid conocida por sus productos de pastelería y pan artesanal.;
urn:ngsi-ld:PoI:788;PoI;Pastelería El Riojano;4;;Point;-3.710865,40.415712;gratis;sin límite;Pastelería tradicional en el centro de Madrid, famosa por sus dulces artesanales y repostería.;
urn:ngsi-ld:PoI:793;PoI;Panadería La Palma;4;;Point;-3.708471,40.416048;gratis;sin límite;Panadería tradicional en el barrio de Malasaña, conocida por su pan fresco y pasteles artesanales.;
urn:ngsi-ld:PoI:794;PoI;Panadería Pan de Oro;4;;Point;-3.701957,40.417934;gratis;sin límite;Panadería en el barrio de Salamanca, famosa por sus productos de panadería de alta calidad y variedad de dulces.;
urn:ngsi-ld:PoI:795;PoI;Panadería La Violeta;4;;Point;-3.711114,40.419348;gratis;sin límite;Panadería en el barrio de Chamberí, conocida por su pan casero y pasteles frescos.;
urn:ngsi-ld:PoI:796;PoI;Panadería El Arte;4;;Point;-3.704689,40.416721;gratis;sin límite;Panadería destacada en el barrio de Chueca por su selección de panes artesanales y productos de repostería.;
urn:ngsi-ld:PoI:797;PoI;Pastelería La Hª;4;;Point;-3.707890,40.418027;gratis;sin límite;Pastelería especializada en dulces tradicionales y pasteles personalizados, ubicada en el barrio de Chamberí.;
urn:ngsi-ld:PoI:798;PoI;Panadería Ouh Baby;4;;Point;-3.710203,40.414587;gratis;sin límite;Panadería moderna en el barrio de Malasaña, ofreciendo pan fresco y una variedad de productos de pastelería.;
